sitecode,Class,Region,Region_detail,Region_detail2,Note,lat,long,beta_region,beta_id,ohwm_region,ohwm_id,corps_region,corps_id,nwca_region,nwca_id,DRNAREA_mi2,all_region,InBeta
OKNE9194_B,P,East,NE,NE,U for beta,36.02024828,-94.85545767,Northeast,1,Northeast,1,EMP,2,EMU,2,0.02,USA,NA
OKNE9249_V,P,East,NE,NE,NA,35.67548672,-94.84196027,Northeast,1,Northeast,1,EMP,2,EMU,2,0.78,USA,NA
OKNE9439_B,E,East,NE,NE,NA,36.02606814,-94.85294386,Northeast,1,Northeast,1,EMP,2,EMU,2,0.014,USA,NA
OKNE9440_B,E,East,NE,NE,NA,36.07562207,-94.81011889,Northeast,1,Northeast,1,EMP,2,EMU,2,0.04,USA,NA
OKSE9161_B,I,East,SE,SE,NA,34.71387332,-94.6733372,Southeast,2,Southeast,2,EMP,2,EMU,2,0.04,USA,NA
OKSE9162_B,I,East,SE,SE,NA,34.71520892,-94.684760120000007,Southeast,2,Southeast,2,EMP,2,EMU,2,0.17,USA,NA
OKSE9266_B,I,East,SE,SE,NA,34.74568368,-94.57995027,Southeast,2,Southeast,2,EMP,2,EMU,2,0.69,USA,NA
OKSE9291_BO,I,East,SE,SE,NA,34.63484299,-94.65199201,Southeast,2,Southeast,2,EMP,2,EMU,2,0.5,USA,NA
OKSE9323_B,P,East,SE,SE,I for beta - rexamined data with photos - loggers deployed at channel margin and not in thalweg,34.70701387,-94.53883738,Southeast,2,Southeast,2,EMP,2,EMU,2,22.1,USA,NA
OKSE9354_B,I,East,SE,SE,P for beta- drying in P2 too brief to consider intermittent for beta but drying in P4 was extended so considered intermittent for final,34.36833311,-94.62502319,Southeast,2,Southeast,2,EMP,2,EMU,2,109.72,USA,NA
OKSE9361_B,P,East,SE,SE,U for beta,34.36681535,-94.61033932,Southeast,2,Southeast,2,EMP,2,EMU,2,1.81,USA,NA
OKSE9559_V,I,East,SE,SE,NA,34.44855293,-96.65445819,Southeast,2,Southeast,2,GP,5,IPL,3,0.28,USA,NA
OKSE9560_VO,I,East,SE,SE,NA,34.4529,-96.6662,Southeast,2,Southeast,2,GP,5,IPL,3,1.12,USA,NA
OKSE9561_V,I,East,SE,SE,NA,34.44051463,-96.65632348,Southeast,2,Southeast,2,GP,5,IPL,3,0.68,USA,NA
OKSE9562_V,I,East,SE,SE,NA,34.44644,-96.63409,Southeast,2,Southeast,2,GP,5,IPL,3,0.25,USA,NA
OKSE9672_V,P,East,SE,SE,NA,34.45097309,-96.65424781,Southeast,2,Southeast,2,GP,5,IPL,3,119.47,USA,NA
PANE0567_V,I,East,NE,NE,NA,40.411555,-75.22217167,Northeast,1,Northeast,1,EMP,2,EMU,2,2.1,USA,NA
PANE3138_V,E,East,NE,NE,NA,40.241362,-77.001869,Northeast,1,Northeast,1,EMP,2,EMU,2,0.99,USA,NA
PANE3234_V,I,East,NE,NE,NA,39.99676833,-76.23888167,Northeast,1,Northeast,1,EMP,2,EMU,2,0.0735,USA,NA
PANE3338_V,P,East,NE,NE,NA,40.238335,-75.45160333,Northeast,1,Northeast,1,EMP,2,EMU,2,274,USA,NA
PANE3345_V,P,East,NE,NE,NA,39.88298,-75.42825833,Northeast,1,Northeast,1,EMP,2,EMU,2,55.8,USA,NA
PANE8933_B,P,East,NE,NE,NA,40.66677333,-77.90404,Northeast,1,Northeast,1,EMP,2,EMU,2,0.0353,USA,NA
PANE9043_B,P,East,NE,NE,U for beta,40.6621,-77.931045,Northeast,1,Northeast,1,EMP,2,EMU,2,0.79,USA,NA
PANE9044_B,I,East,NE,NE,NA,40.67045667,-77.935275,Northeast,1,Northeast,1,EMP,2,EMU,2,0.057,USA,NA
PANE9045_B,I,East,NE,NE,NA,40.67102667,-77.938515,Northeast,1,Northeast,1,EMP,2,EMU,2,0.045,USA,NA
PANE9046_B,I,East,NE,NE,U for beta,40.672665,-77.93469667,Northeast,1,Northeast,1,EMP,2,EMU,2,2.94,USA,NA
PANE9679_V,P,East,NE,NE,NA,40.00197333,-80.48383,Northeast,1,Northeast,1,EMP,2,EMU,2,2.76,USA,NA
PANE9681_V,I,East,NE,NE,NA,39.99605333,-80.47591333,Northeast,1,Northeast,1,EMP,2,EMU,2,0.0468,USA,NA
PANE9682_V,I,East,NE,NE,NA,39.98844833,-80.48696667,Northeast,1,Northeast,1,EMP,2,EMU,2,0.028,USA,NA
PANE9683_V,E,East,NE,NE,NA,39.98265333,-80.485745,Northeast,1,Northeast,1,EMP,2,EMU,2,0.0414,USA,NA
PRSE9539_B,P,CB,CB,CB,U for beta,18.315713,-65.745274,Caribbean,0,Southeast,2,CB,0,CB,0,NA,USA,NA
PRSE9540_B,I,CB,CB,CB,P for beta - drying in P3 & P4 that did not occur in P1 & P2,18.314593,-65.746266,Caribbean,0,Southeast,2,CB,0,CB,0,NA,USA,NA
PRSE9541_B,P,CB,CB,CB,NA,18.314055,-65.747341,Caribbean,0,Southeast,2,CB,0,CB,0,NA,USA,NA
PRSE9542_B,P,CB,CB,CB,U for beta,18.314612,-65.748021,Caribbean,0,Southeast,2,CB,0,CB,0,NA,USA,NA
PRSE9543_B,I,CB,CB,CB,P for beta - drying in P3 & P4 that did not occur in P1 & P2,18.313885,-65.749557,Caribbean,0,Southeast,2,CB,0,CB,0,NA,USA,NA
PRSE9544_B,P,CB,CB,CB,U for beta,18.313687,-65.752869,Caribbean,0,Southeast,2,CB,0,CB,0,NA,USA,NA
PRSE9545_B,I,CB,CB,CB,NA,18.039258,-66.172304,Caribbean,0,Southeast,2,CB,0,CB,0,NA,USA,NA
PRSE9546_B,E,CB,CB,CB,NA,18.040894,-66.165701,Caribbean,0,Southeast,2,CB,0,CB,0,NA,USA,NA
PRSE9547_B,E,CB,CB,CB,I for beta - re-examined data with photos - L1 false flow on V2 & V3,18.039835,-66.169834,Caribbean,0,Southeast,2,CB,0,CB,0,NA,USA,NA
PRSE9586_V,P,CB,CB,CB,NA,18.39399,-66.055991,Caribbean,0,Southeast,2,CB,0,CB,0,NA,USA,NA
PRSE9587_V,P,CB,CB,CB,NA,18.3882833,-66.0774415,Caribbean,0,Southeast,2,CB,0,CB,0,NA,USA,NA
PRSE9588_V,U,CB,CB,CB,NA,18.372755,-66.040654,Caribbean,0,Southeast,2,CB,0,CB,0,NA,USA,NA
PRSE9589_V,P,CB,CB,CB,NA,18.3873877,-66.0260276,Caribbean,0,Southeast,2,CB,0,CB,0,NA,USA,NA
PRSE9590_V,P,CB,CB,CB,NA,18.384798,-65.978296,Caribbean,0,Southeast,2,CB,0,CB,0,NA,USA,NA
PRSE9597_B,E,CB,CB,CB,NA,18.03877,-66.169562,Caribbean,0,Southeast,2,CB,0,CB,0,NA,USA,NA
RINE4437_B,I,East,NE,NE,P for beta - drying in P4 that did not occur in P1 & P2,41.82929151,-71.61040661,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.0454,USA,NA
RINE9474_B,P,East,NE,NE,NA,41.781845,-71.654816,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.74,USA,NA
RINE9475_B,I,East,NE,NE,NA,41.839264,-71.560802,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.062,USA,NA
SCSE7520_V,P,East,SE,SE,NA,33.27170667,-81.64338167,Southeast,2,Southeast,2,AGCP,3,CPL,1,4.44,USA,NA
SCSE7996_V,P,East,SE,SE,NA,33.13330167,-79.80251,Southeast,2,Southeast,2,AGCP,3,CPL,1,22.7,USA,NA
SCSE7998_V,I,East,SE,SE,NA,33.131035,-79.783690000000007,Southeast,2,Southeast,2,AGCP,3,CPL,1,19.8,USA,NA
SCSE8000_V,I,East,SE,SE,NA,33.144035,-79.79021167,Southeast,2,Southeast,2,AGCP,3,CPL,1,0.7,USA,NA
SCSE8328_V,E,East,SE,SE,NA,34.74994167,-81.45962667,Southeast,2,Southeast,2,EMP,2,EMU,2,0.00655,USA,NA
SCSE8333_V,E,East,SE,SE,NA,34.40191833,-81.56271333,Southeast,2,Southeast,2,EMP,2,EMU,2,0.0581,USA,NA
SCSE8336_B,I,East,SE,SE,NA,34.07197667,-82.30569167,Southeast,2,Southeast,2,EMP,2,EMU,2,0.0556,USA,NA
SCSE8343_B,I,East,SE,SE,NA,34.08630167,-82.35845167,Southeast,2,Southeast,2,EMP,2,EMU,2,0.0154,USA,NA
SCSE8347_B,P,East,SE,SE,NA,34.62328167,-80.26742833,Southeast,2,Southeast,2,AGCP,3,CPL,1,0.12,USA,NA
SCSE8353_B,P,East,SE,SE,NA,33.938278,-82.474596,Southeast,2,Southeast,2,EMP,2,EMU,2,0.37,USA,NA
SCSE8359_B,P,East,SE,SE,NA,34.65077333,-80.23410667,Southeast,2,Southeast,2,AGCP,3,CPL,1,0.31,USA,NA
SCSE8361_B,P,East,SE,SE,NA,34.58677167,-80.12574167,Southeast,2,Southeast,2,AGCP,3,CPL,1,0.49,USA,NA
SCSE8363_B,E,East,SE,SE,NA,34.722925,-81.42233833,Southeast,2,Southeast,2,EMP,2,EMU,2,0.00756,USA,NA
SCSE8371_B,E,East,SE,SE,U for beta,34.435575,-81.67994333,Southeast,2,Southeast,2,EMP,2,EMU,2,0.03,USA,NA
SCSE8377_B,P,East,SE,SE,NA,34.645925,-80.26014833,Southeast,2,Southeast,2,AGCP,3,CPL,1,0.33,USA,NA
SCSE8745_B,I,East,SE,SE,NA,34.551325,-81.40123,Southeast,2,Southeast,2,EMP,2,EMU,2,0.0364,USA,NA
SCSE8746_B,I,East,SE,SE,NA,34.531755,-81.40721333,Southeast,2,Southeast,2,EMP,2,EMU,2,0.0031,USA,NA
SCSE9131_B,P,East,SE,SE,U for beta,34.619955,-81.737695,Southeast,2,Southeast,2,EMP,2,EMU,2,0.06,USA,NA
SCSE9134_B,E,East,SE,SE,NA,34.59938167,-81.77789167,Southeast,2,Southeast,2,EMP,2,EMU,2,0.0121,USA,NA
SCSE9174_V,E,East,SE,SE,NA,33.26303667,-81.60865667,Southeast,2,Southeast,2,AGCP,3,CPL,1,0.0681,USA,NA
SCSE9178_V,E,East,SE,SE,NA,33.26311,-81.60671833,Southeast,2,Southeast,2,AGCP,3,CPL,1,0.0209,USA,NA
SCSE9420_V,E,East,SE,SE,NA,34.612485,-82.85898333,Southeast,2,Southeast,2,EMP,2,EMU,2,0.0635,USA,NA
SCSE9424_V,E,East,SE,SE,NA,34.617363,-82.800366,Southeast,2,Southeast,2,EMP,2,EMU,2,0.00857,USA,NA
SCSE9441_B,P,East,SE,SE,NA,34.097075,-82.351195,Southeast,2,Southeast,2,EMP,2,EMU,2,3.15,USA,NA
SDNB148,P,GP,GP_N,GP,NA,45.92285,-102.80871,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,1006.34,USA,NA
SDNB149,I,GP,GP_N,GP,NA,45.90936,-102.81147,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.54,USA,NA
SDNB150,E,GP,GP_N,GP,NA,45.90811,-102.81065,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.15,USA,NA
SDNB16,I,GP,GP_N,GP,NA,45.80221,-102.36237,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.39,USA,NA
SDNB27,P,GP,GP_N,GP,NA,45.74487,-102.16274,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,2991.6,USA,NA
SDNB36,I,GP,GP_N,GP,NA,45.64696,-102.64862,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.09,USA,NA
SDNB37,E,GP,GP_N,GP,NA,45.63285,-102.64796,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.11,USA,NA
SDNB38,I,GP,GP_N,GP,NA,45.80606,-102.36402,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,11.14,USA,NA
SDNB39,E,GP,GP_N,GP,NA,45.74511,-102.16222,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,5.91,USA,NA
SDNB40,E,GP,GP_N,GP,NA,45.70295,-102.15561,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.22,USA,NA
SDNB43,P,GP,GP_N,GP,NA,45.64849,-102.64532,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,1302.4,USA,NA
SDNV1413,P,GP,GP_N,GP,NA,44.41208,-103.4855,Northern Great Plains,3,Northern Plains,3,GP,5,WMT,4,73.72,USA,NA
SDNV1439,P,GP,GP_N,GP,NA,44.07511,-103.26643,Northern Great Plains,3,Northern Plains,3,GP,5,WMT,4,9.81,USA,NA
SDNV1446,P,GP,GP_N,GP,NA,44.07722,-103.2039,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,420.16,USA,NA
SDNV1470,I,GP,GP_N,GP,NA,43.94404,-101.77274,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,247.2,USA,NA
SDNV1472,P,GP,GP_N,GP,NA,43.07797,-101.63174,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,41.21,USA,NA
SDNV1503,I,GP,GP_N,GP,NA,43.32767,-98.97046,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,747.37,USA,NA
SDNV2956,I,GP,GP_N,GP,NA,44.37594,-103.46630999999999,Northern Great Plains,3,Northern Plains,3,GP,5,WMT,4,5.98,USA,NA
SDUB1,E,GP,GP_U,GP,"I for beta - re-examined data and photos, flooding from beavers during P1 extended hydroperiod that is ephemeral once beavers left",44.32738,-96.78491,Northern Great Plains,3,Northern Plains,3,MW,4,IPL,3,71.48,USA,NA
SDUB120,P,GP,GP_U,GP,U for beta,45.74494,-97.22215,Northern Great Plains,3,Northern Plains,3,MW,4,IPL,3,0.19,USA,NA
SDUB121,I,GP,GP_U,GP,NA,45.74265,-97.2398,Northern Great Plains,3,Northern Plains,3,MW,4,IPL,3,0.04,USA,NA
SDUB2,I,GP,GP_U,GP,E for beta - drying in P2 that was extended longer than P3 & P4,42.86362,-97.65733,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,1.06,USA,NA
SDUB24,I,GP,GP_U,GP,NA,45.74003,-97.23183,Northern Great Plains,3,Northern Plains,3,MW,4,IPL,3,1.31,USA,NA
SDUB25,I,GP,GP_U,GP,NA,42.86951,-96.95768,Northern Great Plains,3,Northern Plains,3,MW,4,IPL,3,13.31,USA,NA
SDUB28,U,GP,GP_U,GP,NA,42.8699,-97.64745,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.04,USA,NA
SDUV1557,P,GP,GP_U,GP,NA,43.53288,-96.78866,Northern Great Plains,3,Northern Plains,3,MW,4,IPL,3,620.1,USA,NA
SDUV1570,P,GP,GP_U,GP,NA,45.29184,-96.48761,Northern Great Plains,3,Northern Plains,3,MW,4,IPL,3,405.67,USA,NA
SDWM9163,I,West,WM,WM,Q&D inspection of logger data,44.2033208,-104.004538,Western Mountains,5,Northern Plains,3,WMVC,6,WMT,4,0.1,USA,FALSE
TNNE2131_V,I,East,NE,NE,NA,36.046458,-84.9332864,Northeast,1,Northeast,1,EMP,2,EMU,2,7.41,USA,NA
TNNE2132_B,P,East,NE,NE,NA,36.07467952,-84.89730094,Northeast,1,Northeast,1,EMP,2,EMU,2,10.07,USA,NA
TNNE7972_B,I,East,NE,NE,NA,35.97853777,-84.83535934,Northeast,1,Northeast,1,EMP,2,EMU,2,0.09,USA,NA
TNNE8762_B,E,East,NE,NE,NA,35.12928112,-85.41884569,Northeast,1,Northeast,1,EMP,2,EMU,2,0.04,USA,NA
TNNE8765_B,I,East,NE,NE,NA,35.11976019,-85.43387603,Northeast,1,Northeast,1,EMP,2,EMU,2,0.03,USA,NA
TNNE9094_B,I,East,NE,NE,NA,36.0560127,-87.36881258,Northeast,1,Northeast,1,EMP,2,EMU,2,0.18,USA,NA
TNNE9097_B,I,East,NE,NE,NA,35.97427361,-87.13832569,Northeast,1,Northeast,1,EMP,2,EMU,2,0.01,USA,NA
TNNE9109_B,I,East,NE,NE,"E for beta - re-examined data and L2 reflected field conditions better than L1 (L1 location not reflecting most of reach - false dry on V1, V4 & V5)",35.99100542,-84.84529009,Northeast,1,Northeast,1,EMP,2,EMU,2,0.06,USA,NA
TNNE9463_B,I,East,NE,NE,NA,35.74435,-83.49694584,Northeast,1,Northeast,1,EMP,2,EMU,2,0.05,USA,NA
TNNE9464_B,E,East,NE,NE,NA,35.74438937,-83.49604141,Northeast,1,Northeast,1,EMP,2,EMU,2,0.02,USA,NA
TNNE9487_B,E,East,NE,NE,NA,36.41998955,-84.29397628,Northeast,1,Northeast,1,EMP,2,EMU,2,0.04,USA,NA
TNNE9489_B,I,East,NE,NE,P for beta - drying in P2 too brief to consider intermittent for beta but drying in P4 was extended so considered intermittent for final,36.49049897,-83.89173984,Northeast,1,Northeast,1,EMP,2,EMU,2,0.11,USA,NA
TNNE9490_V,P,East,NE,NE,NA,36.49153333,-83.90777833,Northeast,1,Northeast,1,EMP,2,EMU,2,15.99,USA,NA
TNNE9512_B,I,East,NE,NE,NA,36.48766663,-83.89679469,Northeast,1,Northeast,1,EMP,2,EMU,2,0.04,USA,NA
TNNE9513_B,I,East,NE,NE,NA,36.04360305,-84.92870854,Northeast,1,Northeast,1,EMP,2,EMU,2,0.03,USA,NA
TXAW9189,E,West,AW,AW,Q&D inspection of logger data,31.83228,-106.47507,Arid West,6,Southwest,6,AW,7,XER,5,1.54,USA,FALSE
TXAW9194,E,West,AW,AW,Q&D inspection of logger data,31.90664987,-106.5262907,Arid West,6,Southwest,6,AW,7,XER,5,0.41,USA,FALSE
TXAW9197,I,West,AW,AW,L2 was half-buried in sediment,30.70644402,-104.103233,Arid West,6,Southwest,6,AW,7,XER,5,0.69,USA,FALSE
TXAW9198,I,West,AW,AW,Borderline IE,30.69609486,-104.1248146,Arid West,6,Southwest,6,AW,7,XER,5,0.54,USA,FALSE
TXAW9199,I,West,AW,AW,Q&D inspection of logger data,30.60251763,-103.9138832,Arid West,6,Southwest,6,AW,7,XER,5,0.23,USA,FALSE
TXAW9251,I,West,AW,AW,Q&D inspection of logger data,31.43771136,-103.4677531,Arid West,6,Southern Plains,4,AW,7,XER,5,5.3,USA,FALSE
TXAW9253,E,West,AW,AW,Q&D inspection of logger data,29.43645475,-103.4749682,Arid West,6,Southwest,6,AW,7,XER,5,0.7,USA,FALSE
TXAW9254,E,West,AW,AW,Q&D inspection of logger data,29.4546151,-103.4818983,Arid West,6,Southwest,6,AW,7,XER,5,0.13,USA,FALSE
TXAW9255,E,West,AW,AW,Very low intensity wet period looks like false signal,29.43748722,-103.4105371,Arid West,6,Southwest,6,AW,7,XER,5,0.12,USA,FALSE
TXAW9256,E,West,AW,AW,Q&D inspection of logger data,29.44381338,-103.4114127,Arid West,6,Southwest,6,AW,7,XER,5,0.11,USA,FALSE
TXAW9273,I,West,AW,AW,Q&D inspection of logger data,30.65974468,-103.7975479,Arid West,6,Southwest,6,AW,7,XER,5,20.9,USA,FALSE
TXAW9276,E,West,AW,AW,Q&D inspection of logger data,30.59914466,-103.9257747,Arid West,6,Southwest,6,AW,7,XER,5,1.94,USA,FALSE
TXCB127,E,GP,GP_C,GP,NA,34.44123,-101.09508,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.27,USA,NA
TXCB128,E,GP,GP_C,GP,NA,34.4417,-101.07251,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.09,USA,NA
TXCB129,I,GP,GP_C,GP,NA,34.44252,-101.07488,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.09,USA,NA
TXCB130,E,GP,GP_C,GP,NA,34.44458,-101.06717,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.07,USA,NA
TXCB54,E,GP,GP_C,GP,NA,35.926946,-100.228714,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,5.34,USA,NA
TXCB55,I,GP,GP_C,GP,NA,35.91862,-100.32091,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.25,USA,NA
TXCV122,E,GP,GP_C,GP,NA,34.17902,-101.70016,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,1.82,USA,NA
TXCV123,I,GP,GP_C,GP,NA,35.72207,-101.66578,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.02,USA,NA
TXCV164,P,GP,GP_C,GP,NA,35.9187,-100.32087,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,2.36,USA,NA
TXSB10,I,GP,GP_S,GP,NA,30.325046,-97.597437,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,0.07,USA,NA
TXSB109,E,GP,GP_S,GP,NA,29.56396,-98.52223,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,1.53,USA,NA
TXSB11,U,GP,GP_S,GP,NA,30.362003,-97.793461,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,0.04,USA,NA
TXSB111,P,GP,GP_S,GP,NA,29.40731,-98.49457,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,0.89,USA,NA
TXSB113,P,GP,GP_S,GP,NA,29.39231,-98.50127,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,1.1,USA,NA
TXSB119,E,GP,GP_S,GP,NA,29.974478,-100.956009,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,0.26,USA,NA
TXSB12,U,GP,GP_S,GP,NA,30.373339,-97.784622,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,0.04,USA,NA
TXSB13,E,GP,GP_S,GP,NA,30.360245,-97.779932,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,0.18,USA,NA
TXSB130,E,GP,GP_S,GP,NA,29.941198,-100.947728,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,0.28,USA,NA
TXSB131,E,GP,GP_S,GP,NA,29.939330000000002,-100.966487,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,0.27,USA,NA
TXSB14,P,GP,GP_S,GP,NA,30.266576,-97.750231,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,2.77,USA,NA
TXSB15,I,GP,GP_S,GP,NA,30.256418,-97.758316,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,3.76,USA,NA
TXSB16,I,GP,GP_S,GP,NA,29.691559,-98.150448,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,0.7,USA,NA
TXSB17,P,GP,GP_S,GP,NA,29.71014,-98.13184,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,0.12,USA,NA
TXSB19,U,GP,GP_S,GP,NA,29.597479,-99.729,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,1.06,USA,NA
TXSB20,U,GP,GP_S,GP,NA,34.156084,-100.370684,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,4.6,USA,NA
TXSB21,I,GP,GP_S,GP,NA,34.123117,-100.418146,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,0.06,USA,NA
TXSB26,P,GP,GP_S,GP,U for beta,31.465049,-100.45495,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,1.78,USA,NA
TXSB27,I,GP,GP_S,GP,NA,31.54369,-100.55617,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,0.69,USA,NA
TXSB29,P,GP,GP_S,GP,U for beta,29.784442,-98.714526,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,0.75,USA,NA
TXSB30,P,GP,GP_S,GP,U for beta,29.551303,-98.230601,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,6.18,USA,NA
TXSB33,E,GP,GP_S,GP,NA,29.51257,-98.42701,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,1.4,USA,NA
TXSB34,P,GP,GP_S,GP,U for beta,29.45491,-98.47772,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,0.56,USA,NA
TXSB35,E,GP,GP_S,GP,NA,29.54935,-98.76187,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,0.17,USA,NA
TXSB36,E,GP,GP_S,GP,NA,29.44424,-98.63383,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,0.93,USA,NA
TXSB38,E,GP,GP_S,GP,NA,29.894673,-97.955438,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,0.03,USA,NA
TXSB39,I,GP,GP_S,GP,NA,29.900609,-97.944174,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,0.07,USA,NA
TXSB40,P,GP,GP_S,GP,NA,29.887608,-97.9344,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,0.03,USA,NA
TXSB5,I,GP,GP_S,GP,NA,32.47621,-99.750807,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,4.81,USA,NA
TXSB57,E,GP,GP_S,GP,NA,34.123117,-100.418146,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,0.09,USA,NA
TXSB59,P,GP,GP_S,GP,I for beta - drying in P2 brief and did not happen in P3 & P4,29.815711,-99.570466,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,0.04,USA,NA
TXSB6,P,GP,GP_S,GP,U for beta,32.453833,-99.720933,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,0.71,USA,NA
TXSB60,P,GP,GP_S,GP,NA,29.817416,-99.577416,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,0.08,USA,NA
TXSB61,P,GP,GP_S,GP,U for beta,29.630938,-99.74613866,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,0.59,USA,NA
TXSB62,E,GP,GP_S,GP,NA,29.617375,-98.629606,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,0.1,USA,NA
TXSB7,U,GP,GP_S,GP,NA,30.245766,-97.769934,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,1.2,USA,NA
TXSB8,P,GP,GP_S,GP,NA,30.297499,-97.568333,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,0.1,USA,NA
TXSB9,E,GP,GP_S,GP,NA,30.296345,-97.572797,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,0.05,USA,NA
TXSE5103_V,I,East,SE,SE,NA,28.89273264,-96.82072872,Southeast,2,Southeast,2,AGCP,3,CPL,1,91.7,USA,NA
TXSE5120_V,P,East,SE,SE,NA,29.06611006,-96.67477142,Southeast,2,Southeast,2,AGCP,3,CPL,1,579,USA,NA
TXSE5123_V,I,East,SE,SE,NA,32.24364958,-96.64034756,Southeast,2,Southeast,2,GP,5,IPL,3,178,USA,NA
TXSE5134_V,P,East,SE,SE,NA,29.1601022,-96.54613355,Southeast,2,Southeast,2,AGCP,3,CPL,1,289,USA,NA
TXSE5247_V,P,East,SE,SE,NA,30.19227462,-95.48451084,Southeast,2,Southeast,2,AGCP,3,CPL,1,25.9,USA,NA
TXSE8959_B,I,East,SE,SE,U for beta,33.45499054,-96.01295507,Southeast,2,Southeast,2,GP,5,IPL,3,4.74,USA,NA
TXSE9431_B,E,East,SE,SE,NA,31.18266481,-94.9216725,Southeast,2,Southeast,2,AGCP,3,CPL,1,0.01,USA,NA
TXSE9433_B,I,East,SE,SE,U for beta,33.44563209,-96.01347938,Southeast,2,Southeast,2,GP,5,IPL,3,1.49,USA,NA
TXSE9437_B,I,East,SE,SE,NA,30.52751759,-95.11269488,Southeast,2,Southeast,2,AGCP,3,CPL,1,2.99,USA,NA
TXSE9466_V,E,East,SE,SE,NA,31.47550847,-96.87863489,Southeast,2,Southeast,2,GP,5,IPL,3,0.41,USA,NA
TXSE9467_V,E,East,SE,SE,NA,31.45666616,-96.87897342,Southeast,2,Southeast,2,GP,5,IPL,3,0.48,USA,NA
TXSE9496_BO,E,East,SE,SE,NA,31.30910171,-95.25339898,Southeast,2,Southeast,2,AGCP,3,CPL,1,0.04,USA,NA
